File,File Index,Sub File Index,Call Index,Abs. Start Time,Abs. End Time,Rel. Start Time,Rel. End Time,Call Length,Call Type,File Start Time
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,29,29,1.733661584,1.758661584,1.733661584,1.758661584,0.025,Flat,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,30,30,1.784047851,1.802602539,1.784047851,1.802602539,0.018554688,Inverted U,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,31,31,1.825821451,1.880508951,1.825821451,1.880508951,0.0546875,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,32,32,1.905665251,1.934180876,1.905665251,1.934180876,0.028515625,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,33,33,1.967774626,2.008204314,1.967774626,2.008204314,0.040429687,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,34,34,2.035157439,2.089063689,2.035157439,2.089063689,0.05390625,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,35,35,2.12124278,2.170070905,2.12124278,2.170070905,0.048828125,Step Up,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,36,36,2.190626189,2.235157439,2.190626189,2.235157439,0.04453125,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,37,37,2.261281843,2.288039655,2.261281843,2.288039655,0.026757813,Complex,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,38,38,2.321580429,2.347947616,2.321580429,2.347947616,0.026367188,Complex,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,39,39,2.374776389,2.421651389,2.374776389,2.421651389,0.046875,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,40,40,2.453806991,2.479783554,2.453806991,2.479783554,0.025976563,Complex,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,41,41,2.510713889,2.538838889,2.510713889,2.538838889,0.028125,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,42,42,2.577356944,2.615442882,2.577356944,2.615442882,0.038085938,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,43,43,2.647583609,2.658911734,2.647583609,2.658911734,0.011328125,Downward Ramp,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,44,44,2.694349132,2.719153819,2.694349132,2.719153819,0.024804688,Step Up,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,45,45,2.744658391,2.759892766,2.744658391,2.759892766,0.015234375,Inverted U,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,46,46,2.798950796,2.815747671,2.798950796,2.815747671,0.016796875,Upward Ramp,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,47,47,2.841750339,2.898011005,2.841750339,2.898011005,0.056260666,Flat/Trill Combination,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,48,48,2.928671548,2.946249673,2.928671548,2.946249673,0.017578125,Inverted U,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,49,49,2.993095891,3.056377141,2.993095891,3.056377141,0.06328125,Flat/Trill Combination,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,50,50,3.076573179,3.08424839,3.076573179,3.08424839,0.007675212,Inverted U,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,51,51,3.108223154,3.137520029,3.108223154,3.137520029,0.029296875,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,52,52,3.163197695,3.191127383,3.163197695,3.191127383,0.027929688,Complex,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,53,53,3.217793467,3.245332529,3.217793467,3.245332529,0.027539063,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,54,54,3.273262217,3.298066904,3.273262217,3.298066904,0.024804688,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,55,55,3.323712745,3.33113462,3.323712745,3.33113462,0.007421875,Short,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,56,56,3.356456085,3.370833152,3.356456085,3.370833152,0.014377068,Inverted U,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,57,57,3.395354109,3.434316156,3.395354109,3.434316156,0.038962047,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,58,58,3.461408058,3.480158058,3.461408058,3.480158058,0.01875,Complex,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,59,59,3.506525245,3.53035337,3.506525245,3.53035337,0.023828125,Complex,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,60,60,3.547877866,3.569862002,3.547877866,3.569862002,0.021984136,Inverted U,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,61,61,3.59363462,3.602033058,3.59363462,3.602033058,0.008398437,Short,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,62,62,3.62957212,3.661017433,3.62957212,3.661017433,0.031445313,Split,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,63,63,3.689122314,3.728384607,3.689122314,3.728384607,0.039262293,Multi-Step,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,64,64,3.752807608,3.797943788,3.752807608,3.797943788,0.04513618,Multi-Step,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,65,65,3.825276907,3.879378469,3.825276907,3.879378469,0.054101563,Complex,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,66,66,3.907537483,3.935467171,3.907537483,3.935467171,0.027929688,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,67,67,3.962104398,3.992182523,3.962104398,3.992182523,0.030078125,Trill with Jumps,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,68,68,4.021479398,4.065620023,4.021479398,4.065620023,0.044140625,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,69,69,4.080073148,4.118159085,4.080073148,4.118159085,0.038085938,Trill,0
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 1\wav_section - 3.wav,0,70,70,4.144526273,4.16464346,4.144526273,4.16464346,0.020117187,Trill,0
