File,File Index,Sub File Index,Call Index,Abs. Start Time,Abs. End Time,Rel. Start Time,Rel. End Time,Call Length,Call Type,File Start Time
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 3.wav,3,4,30,14.49140491,14.53007679,1.964824914,2.003496789,0.038671875,Upward Ramp,12.52658
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 3.wav,3,5,31,15.59164613,15.65048572,3.065066126,3.123905719,0.058839593,Step Up,12.52658
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 3.wav,3,6,32,15.76588934,15.82407877,3.239309341,3.297498773,0.058189432,Step Up,12.52658
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 3.wav,3,7,33,16.0558615,16.08769743,3.529281497,3.561117435,0.031835938,Inverted U,12.52658
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 3.wav,3,8,34,16.3248253,16.38927842,3.798245296,3.862698421,0.064453125,Flat/Trill Combination,12.52658
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 3.wav,3,9,35,16.5232628,16.57365342,3.996682796,4.047073421,0.050390625,Flat,12.52658
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 4.wav,4,0,36,16.89879658,16.92867939,0.177916577,0.20779939,0.029882812,Step Up,16.72088
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 4.wav,4,1,37,17.39566285,17.44781129,0.67478285,0.726931288,0.052148438,Step Up,16.72088
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 4.wav,4,2,38,17.59663941,17.65074098,0.875759413,0.929860975,0.054101563,Flat,16.72088
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 4.wav,4,3,39,17.84830346,17.91817982,1.127423457,1.197299816,0.069876359,Step Up,16.72088
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 4.wav,4,4,40,18.03599397,18.09087678,1.315113969,1.369996782,0.054882813,Inverted U,16.72088
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 4.wav,4,5,41,18.33145054,18.36875523,1.610570541,1.647875228,0.037304688,Upward Ramp,16.72088
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 4.wav,4,6,42,18.5970775,18.6467684,1.876197503,1.925888398,0.049690895,Inverted U,16.72088
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 4.wav,4,7,43,19.11853007,19.13728007,2.397650071,2.416400071,0.01875,Complex,16.72088
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 4.wav,4,8,44,20.49587804,20.53415929,3.77499804,3.81327929,0.03828125,Upward Ramp,16.72088
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 4.wav,4,9,45,20.76541436,20.80525811,4.044534359,4.084378109,0.03984375,Step Up,16.72088
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 5.wav,5,0,46,21.20097837,21.25912881,0.285798366,0.343948812,0.058150446,Complex,20.91518
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 5.wav,5,1,47,21.65700302,21.70114365,0.741823021,0.785963646,0.044140625,Complex,20.91518
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 5.wav,5,2,48,21.9278945,21.96305075,1.012714497,1.047870747,0.03515625,Inverted U,20.91518
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 5.wav,5,3,49,22.07958721,22.14555943,1.164407205,1.230379427,0.065972222,Step Up,20.91518
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 5.wav,5,4,50,22.25806633,22.3760379,1.34288633,1.460857905,0.117971575,Inverted U,20.91518
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 5.wav,5,5,51,22.48655692,22.52792357,1.571376916,1.612743572,0.041366656,Upward Ramp,20.91518
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 5.wav,5,6,52,22.62996132,22.70235297,1.714781324,1.787172972,0.072391648,Step Up,20.91518
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 5.wav,5,7,53,22.82231628,22.90436014,1.907136276,1.989180144,0.082043868,Inverted U,20.91518
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 5.wav,5,8,54,23.01329234,23.10705676,2.098112338,2.191876759,0.093764421,Inverted U,20.91518
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 5.wav,5,9,55,23.31902836,23.35418461,2.403848358,2.439004608,0.03515625,Step Up,20.91518
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 5.wav,5,10,56,24.58079175,24.61204175,3.665611753,3.696861753,0.03125,Upward Ramp,20.91518
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 6.wav,6,0,57,25.36881484,25.40904921,0.53069484,0.570929215,0.040234375,Trill,24.83812
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 6.wav,6,1,58,26.39005297,26.4201311,1.551932972,1.582011097,0.030078125,Upward Ramp,24.83812
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 6.wav,6,2,59,26.6953097,26.72894685,1.857189696,1.890826849,0.033637153,Upward Ramp,24.83812
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 6.wav,6,3,60,26.99899984,27.03851078,2.160879843,2.200390776,0.039510933,Step Up,24.83812
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 6.wav,6,4,61,27.31567702,27.3569571,2.477557023,2.518837102,0.041280079,Step Up,24.83812
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 6.wav,6,5,62,27.60490669,27.65709651,2.766786693,2.818976508,0.052189814,Step Up,24.83812
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 6.wav,6,6,63,27.93219875,27.96625482,3.09407875,3.128134816,0.034056065,Upward Ramp,24.83812
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 6.wav,6,7,64,28.11596728,28.15678759,3.277847281,3.318667593,0.040820312,Complex,24.83812
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 6.wav,6,8,65,28.29950812,28.39872687,3.461388117,3.560606867,0.09921875,Inverted U,24.83812
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,0,66,58.30112814,58.40718283,0.00076814,0.106822827,0.106054687,Flat,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,1,67,58.40956491,58.55503975,0.109204909,0.254679751,0.145474842,22-kHz Call,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,2,68,58.71167947,58.75074197,0.411319472,0.450381972,0.0390625,Upward Ramp,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,3,69,58.99817077,59.01687389,0.697810769,0.716513894,0.018703125,Complex,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,4,70,59.11022903,59.14704938,0.809869028,0.846689384,0.036820356,Upward Ramp,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,5,71,59.27009172,59.32714669,0.96973172,1.026786687,0.057054967,Upward Ramp,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,6,72,59.45717894,59.50538817,1.156818937,1.205028172,0.048209235,Upward Ramp,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,7,73,59.64344787,59.71278381,1.34308787,1.412423807,0.069335938,Upward Ramp,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,8,74,59.88344147,59.92484772,1.583081466,1.624487716,0.04140625,Step Up,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,9,75,60.05267196,60.16447217,1.752311958,1.864112173,0.111800215,Inverted U,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,10,76,60.29693997,60.33508719,1.996579974,2.03472719,0.038147216,Upward Ramp,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,11,77,60.57404733,60.61662546,2.273687331,2.316265456,0.042578125,Step Up,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,12,78,60.9311644,61.01905503,2.630804403,2.718695028,0.087890625,Upward Ramp,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,13,79,61.31897909,61.34964429,3.018619087,3.049284289,0.030665202,Step Up,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,14,80,61.64567593,61.69158528,3.345315934,3.391225279,0.045909345,Step Up,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 14.wav,14,15,81,61.78622884,61.81357259,3.485868842,3.513212592,0.02734375,Complex,58.30036
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,0,82,115.9465597,115.9787863,0.211119703,0.243346266,0.032226563,Multi-Step,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,1,83,116.1688785,116.2059879,0.433438508,0.470547883,0.037109375,Upward Ramp,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,2,84,116.5621547,116.5920375,0.826714722,0.856597535,0.029882813,Complex,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,3,85,116.8900594,116.9228048,1.154619377,1.187364794,0.032745416,Trill,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,4,86,117.1370232,117.1792753,1.401583194,1.443835345,0.04225215,Trill,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,5,87,117.2883017,117.3256063,1.552861661,1.590166348,0.037304687,Step Up,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,6,88,117.4533832,117.5036501,1.717943204,1.768210058,0.050266855,Flat/Trill Combination,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,7,89,117.7364462,117.8002602,2.001006202,2.064820152,0.06381395,Flat/Trill Combination,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,8,90,117.941434,117.9883808,2.205993987,2.252940821,0.046946833,Inverted U,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,9,91,118.0843284,118.1315687,2.348888411,2.396128662,0.047240251,Inverted U,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,10,92,118.2211766,118.2716679,2.48573656,2.536227879,0.050491319,Multi-Step,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,11,93,118.369237,118.4141299,2.633797007,2.678689916,0.044892909,Composite,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,12,94,118.5035302,118.5162059,2.768090222,2.780765867,0.012675645,Inverted U,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 28.wav,28,13,95,118.5167417,118.6626401,2.78130169,2.927200128,0.145898437,Flat,115.73544
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,0,96,334.7885768,334.818655,0.078116848,0.108194973,0.030078125,Complex,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,1,97,334.9506253,335.0031549,0.240165319,0.292694916,0.052529597,Split,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,2,98,335.1387846,335.1852862,0.428324613,0.474826223,0.04650161,Complex,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,3,99,335.2631205,335.3208288,0.552660473,0.610368806,0.057708333,Split,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,4,100,335.4552014,335.500919,0.744741362,0.790458955,0.045717593,Step Down,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,5,101,335.5177014,335.5819375,0.807241362,0.871477473,0.064236111,Trill,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,6,102,335.6885364,335.9291402,0.978076356,1.218680247,0.24060389,Split,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,7,103,336.0390078,336.0559096,1.328547837,1.34544963,0.016901793,Short,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,8,104,336.0721354,336.0978261,1.361675352,1.387366078,0.025690726,Complex,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,9,105,336.2316643,336.3271982,1.521204256,1.616738154,0.095533898,Composite,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,10,106,336.5695712,336.67572,1.85911119,1.965259966,0.106148775,Composite,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,11,107,336.8075846,336.9570775,2.097124647,2.246617506,0.149492858,Composite,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,12,108,337.0517268,337.1140892,2.34126683,2.403629236,0.062362405,Split,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,13,109,337.1959122,337.2370449,2.48545225,2.5265849,0.04113265,Split,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,14,110,337.8871941,337.8962221,3.176734119,3.185762072,0.009027953,Inverted U,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,15,111,338.0134698,338.0480665,3.303009827,3.337606465,0.034596638,Inverted U,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,16,112,338.1254414,338.1559102,3.414981412,3.445450162,0.03046875,Multi-Step,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,17,113,338.2312881,338.267142,3.520828112,3.556681983,0.035853872,Multi-Step,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,18,114,338.3638905,338.4133374,3.653430482,3.702877392,0.04944691,Split,334.71046
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\partial - 1\wav_section - 81.wav,81,19,115,338.5057756,338.5497209,3.795315609,3.839260921,0.043945313,Flat/Trill Combination,334.71046
